,text,label
2298,Why do my exception stack traces always point to the last method line?,visual-studio
2299,"graph database to store several time based data values, result of simulation",scala
2300,How to test an AJAX application that is pulling data from a live website?,ajax
2302,"Junit4 + Spring 2.5 : Asserts throw ""NoClassDefFoundError""",spring
2303,Change description of a SharePoint group,sharepoint
2304,Problem with cakePhp and nested ajax form in firefox 3.5,ajax
2305,Why does Oracle require TO_NCHAR when binding SQL_C_WCHAR text via ODBC,oracle
2306,Unable to find Applications folder in Mac's terminal,osx
2309,Postback or Callback?,ajax
2310,(N)Hibernate: core/master mappings with relationships,hibernate
2311,Uninstall Sharepoint Infrastructure Update,sharepoint
2312,install EventFilter on QWidget (qt4.4.3/kde4),qt
2314,How to create Wordpress-style widgets in Drupal,drupal
2315,Plot overlaps in matlab,matlab
2318,changing navigation in magento dynamically,magento
2319,Excel VBA Application.OnTime.  I think its a bad idea to use this... thoughts either way?,excel
2320,What’s the difference between ScalaTest and Scala Specs unit test frameworks?,scala
2321,matlab v.s. simulink in digital image processing?,matlab
2322,plot circle but show ellipse in matlab,matlab
2323,How to get next IP in range from Excel,excel
2324,Is there integer ranges for Where Clause?,oracle
2325,"Is there a nice, safe, quick way to write an InputStream to a File in Scala?",scala
2326,Global Customized View for Document Libraries in Sharepoint,sharepoint
2328,Visual Studio Attach to Process,visual-studio
2329,Return empty cell from formula in Excel,excel
2330,What are my options for running Java 6 on OS X?,osx
2331,Does Rails' Ajax support make JSON or XML an easier format to work with?,ajax
2333,Hibernate running random queries.,hibernate
2334,Content Taxonomy along with Conditional Fields,drupal
2336,MOSS 2007: SPListItem.GetFormattedValue for DateTime fields has a bug?,sharepoint
2337,Spring 3.0 - Unable to locate Spring NamespaceHandler for XML schema namespace [http://www.springframework.org/schema/security],spring
2339,wx file error when using Haskell,haskell
2340,spring - use both simple SimpleUrlHandlerMapping and AnnotationMapping,spring
2341,Can CCK take care of my fields for a programatically defined node type in drupal?,drupal
2343,How do I provide a username/password to access a web resource using Matlab urlread/urlwrite?,matlab
2344,Problems Reading a .xlsx file?,excel
2345,How to make a visual studio add-in that cannot be unloaded?,visual-studio
2346,add more admin and allow permission in magento site,magento
2347,Drupal: allowing users to sign up to content using a form,drupal
2349,"How can I categorize the content types on the Drupal ""Create content"" page (/node/add)",drupal
2350,Using command as ctrl in a Mac OS X terminal,osx
2351,UTF 8 from Oracle tables,oracle
2353,Pattern matching a String as Seq[Char],scala
2355,What do you use (free) to format C# code?,visual-studio
2357,Spring struts and forms,spring
2358,Create SQL Database and add to project using Visual Studio,visual-studio
2360,Building a VS2010 project consumes extra resources,visual-studio
2362,installing magento plugins without using magento connect,magento
2363,Design pattern for translatable Hibernate models,hibernate
2364,ORA-28579: network error during callback from external procedure agent,oracle
2365,Deploying a Custom Field Types to the bin directory,sharepoint
2366,Support for Long Running Operations using the MOSS Publishing Infrastructure,sharepoint
2367,How to use ditto on OS X to work like cp -a on Linux,osx
2368,VBA editor auto-deletes spaces at the ends of lines,excel
2369,How to get Ponter/Reference semantics in Scala.,scala
2370,How to isolate causes of system hang on Unix/OSX,osx
2371,Creating Object from Hibernate Mapping,hibernate
2372,Using the Github Gist API from Haskell,haskell
2373,Quartz JobStore with Spring Framework,spring
2374,How to get name of an enumeration in MATLAB,matlab
2375,VB.NET/COM Server code way slower than Excel VBA code,excel
2376,What are the differences between Spring integration and JBoss jBPM?,spring
2377,Ready configurations for Spring + Hibernate,spring
2378,Run ready function on a page that is pulled in via AJAX,ajax
2379,"Extract Data from CSV in Bash script (Sed, AWK, Grep?)",bash
2381,What is an *.rsd file on Mac OS X?,osx
2382,"Drag and drop .cs files not using ""Add As Link"" in Visual Studio",visual-studio
2384,"In Visual Studio 2008, how can I make control+click do a ""Go To Definition""?",visual-studio
2385,Drupal: How to theme node add/edit page for specific node type?,drupal
2386,Bash: limit the number of concurrent jobs?,bash
2387,Is QImage able to open and render pure 16-bit images?,qt
2388,Does functional programming mandate new naming conventions?,haskell
2390,Drupal language negotiation,drupal
2392,Automatic annotation for matlab plot?,matlab
2393,"How to capture the ""Print"" button from the menu bar in a macro",excel
2394,@OneToOne getting returned as ManyToOneType,hibernate
2395,Matlab subclassing question,matlab
2396,Storing Dates in Oracle via Hibernate,hibernate
2398,Drupal 6 parse incoming POST data,drupal
2399,Unit testing code that uses PortalSiteMapProvider,sharepoint
2400,Excel formulas giving #VALUE! error when ported to mac,excel
2401,Sala and html parseing,scala
2402,Making Category Image a link,magento
2403,How do I make Ajax calls at intervals without overlap?,ajax
2404,Visual Studio Performance with External Hard Drive,visual-studio
2405,Using NOT LIKE in Filter property of VBA recordset,excel
2406,How do I setQueryTimeout on SimpleJdbcTemplate?,spring
2409,Querying ManyToMany relationship with Hibernate Criteria,hibernate
2410,Why  is Oracle's to_char() function adding spaces?,oracle
2412,why this ajax request is so fast but mine is not ?!,ajax
2413,Spring Calls Object Constructor Before Setting Properties,spring
2414,How do I preview a url using ajax?,ajax
2416,Call Excel COM Addins functions using macro,excel
2417,How do you build a debug .exe (MSVCRTD.lib) against a release built lib (MSVCRT.lib)?,visual-studio
2418,Getting a 'source: not found' error when using source in a bash script,bash
2420,Unresponsive Cancel Button on VBA Userform,excel
2424,"Object converting string into ""A""",scala
2425,how do i check for errors in spring - security ?,spring
2426,Spring webflow validation,spring
2427,SOAP and Spring,spring
2428,prototype - Replace & with &amp;,magento
2431,Qt Python : QTreeWidget Child Problem,qt
2432,"How do I add  a ""last"" class on the last <li> within a Views-generated list?",drupal
2433,Efficient method to enumerate cells in an Excel workbook using c#,excel
2434,Add Solution Folder for VS 2008?,visual-studio
2436,MOSS 2007: BDC permisson problem - no BDC application is listed in the web part's configuration menu,sharepoint
2437,How do you use Binary conversion in Python/Bash/AWK?,bash
2440,Setting global_names parameter.,oracle
2441,'on the web' drupal module showing images on localhost but not remote host,drupal
2444,JavaScript - How do I call a function from a string name and pass an array object?,ajax
2445,How does Magento code work?,magento
2446,magento payment process.. how it works in general,magento
2448,Magento: placing block on custom template,magento
2449,Count unique values in Excel,excel
2451,"Cannot see my drupal page, when set with online server.",drupal
2452,How to map old paths to Drupal paths,drupal
2453,how to get a js png fix to work on ajax calls,ajax
2454,QGraphicsView accepted events,qt
2455,Programmatically stream audio in Cocoa on the Mac,osx
2456,How to use Office from Visual Studio C#?,visual-studio
2457,ScriptResource.axd requests return HTTP 302,ajax
2458,Hibernate mapping a second @Embeddable field in a subclass,hibernate
2459,Haskell XMLRPC server executing dynamically generated functions,haskell
2461,Best way to parse HTML in Qt?,qt
2462,"excel file too big , which format to convert to imporve processing time in scripting",excel
2463,MacBook Trackpad Gestures: Move active Window,osx
2464,How to navigate to Begining/End of a curly brace by selecting one of the braces in Visual Studio 2005.?,visual-studio
2465,"Server moved, now MS Excel 2003 queries won't work",excel
2466,Ant-Ivy-Scala Template: any suggestions on improvements?,scala
2467,Mac driver development,osx
2468,How to Write OS X Finder plugin,osx
2469,Creating add-in for Excel using C#.,excel
2471,Link between CCK field and view,drupal
2472,"Generate syntax-colored, hyperlinked source code from Haskell or Objective-C",haskell
2473,How in magento add manufacturer in the URL of the product?,magento
2474,Oracle Trigger: raise_application_error,oracle
2476,Oracle lag between commit and select,oracle
2477,"In Magento, how can I preview a page before saving it?",magento
2478,Unreliable Hibernate Objects,hibernate
2480,How can you make Game of life in Excel?,excel
2483,Upload files to Sharepoint document libraries via FTP,sharepoint
2484,Is there a Drupal module for importing text and images?,drupal
2485,using BC dates in Drupal date field,drupal
2487,Data streaming in Matlab with input data coming in from a C++ executable,matlab
2488,Alternative paradigm for Mac OS X development,osx
2490,Mapping to varchar and nvarchar in hibernate,hibernate
2491,Mac OS X - associate application with file type icon,osx
2492,what is this widget called?,qt
2495,Hibernate. big Results and Pagination,hibernate
2497,"Oracle 10g ODBC: SQLBindParameter(SQL_BIGINT) succeeds, SQLExecute fails, but there are no diagnostic errors",oracle
2498,"Haskell: read input character from console immediately, not after newline.",haskell
2499,Ajax large screen refresh,ajax
2500,Ways to call Blocks within Magento: createBlock vs Layout xml file,magento
2501,How do I access the data passed back from a workflow association form?,sharepoint
2503,grouping nodes in drupal with taxonomy,drupal
2504,MVC architecture for front-end,ajax
2506,Scala: Mutable vs. Immutable Object Performance - OutOfMemoryError,scala
2507,Add inputs to more than one row in a structure array in matlab,matlab
2508,Identifying Different Excel File Formats,excel
2509,Using an enum as a mapkey results in a RAW in the database,hibernate
2510,Expanding mySQL query to include more content,drupal
2512,Drupal Query builder,drupal
2513,"Is there sth like Microsoft's TechNet or MSDN subcriptions for Apple, too?",osx
2514,How do I change the indenting for Excel's XML Data Export?,excel
2515,How to see what label color is on a file/folder from within Termnal (Mac OS X),osx
2516,Anybody using Qi4J,spring
2517,How can I use Excel for project management?,excel
2518,Compiling PHP-GD on Mac OSX 10.5,osx
2519,"How do I define a search scope ""Display Group"" for a Site definition",sharepoint
2520,how to manage a custom user object in session when spring security autheticates user.,spring
2521,Bash script directory detection and creation,bash
2522,VBA and Private Functions,excel
2523,drupal form override theme function,drupal
2524,Is it possible to have a custom webpart listen to default SharePoint search box?,sharepoint
2525,Freezing Row 1 and Column A at the same time,excel
2526,Excel AVERAGEIF with TODAY() function as criteria,excel
2527,Retrieving the associated shared service provider's name?,sharepoint
2528,Is it possible to partially autowire a spring bean?,spring
2530,not able to delete,hibernate
2532,Migrating from Drupal to Rails - Routing,drupal
2533,How to make a basic line plot in MATLAB?,matlab
2534,bash : how to use screen to have a term session used at home after work?,bash
2535,Programming in Lua for the Mac?,osx
2537,Change the default list aspx pages in SharePoint,sharepoint
2538,Per language settings in Visual Studio 2008,visual-studio
2539,Spring and the anemic domain model,spring
2540,Filter/Map composition problem Haskell,haskell
2541,Get Hibernate transaction status,hibernate
2542,"Bash syntax: What is the ""<<""?",bash
2543,Is it stupid to write a large batch processing program entirely in PL/SQL?,oracle
2544,Matlab: avoiding memory allocation in mex,matlab
2545,Rewrite spring-security redirect URLs,spring
2546,Concatenate strings in bash,bash
2547,Scala best way of turning a Collection into a Map-by-key?,scala
2548,Method call inside Actor freezes in Scala,scala
2549,Add a date picker to system.xml on custom module,magento
2550,dealing with IO vs pure code in haskell,haskell
2551,noClassDefFound error using Scala Plugin for Eclipse,scala
2552,"Solution: Per application, or per application suite.",visual-studio
2554,Dynamic height for AJAX Autocomplete Textbox,ajax
2555,How do I print all the queries in Magento?,magento
2556,Can I specify a hibernate relationship with a filter?,hibernate
2559,Estimating a Spring/Hibernate project.,spring
2561,Drupal best practises for custom admin section,drupal
2565,"Multiple environment (Development, Staging, Live) in Drupal",drupal
2566,Pulling in Magento Session Information is buggy,magento
2567,How to use > in an xargs command?,bash
2568,hibernate hbm2hbmxml,hibernate
2570,How to limit fetching of entities from SQL query.,hibernate
2571,Hibernate Criteria contains-in on an association to a table,hibernate
2572,Progress Bar using javascript,ajax
2573,How to get all tables that have FKs to another table?,oracle
2574,Matlab matrix replacement assignment gives error,matlab
2575,What is the fastest way to load data into a ORACLE database with .NET?,oracle
2576,Read Excel using LINQ,excel
2578,reading password protected excel file using matlab,matlab
2579,Unable to add a parameter to your command in Bash,bash
2580,How to replace old ParamText/StandartAlert with newer CFString replacements?,osx
2581,"bash/sh single-quote, doublequote & backquote question",bash
2582,How to upload a file using asp.net without posting the whole page back?,ajax
2583,VS 2005 Toolbox Messed Up,visual-studio
2584,Why doesn't this type declaration work?,haskell
2585,Drupal node?destination not working,drupal
2588,How do I find the definition of a system-named constraint in Oracle?,oracle
2590,"Spring DI, Domain Model & best practices",spring
2592,Null Inner Bean with Spring IoC,spring
2593,Problem scripting a HTML header request with netcat,bash
2595,Search by category name,magento
2596,Debugging sometimes very slow,visual-studio
2597,What is the different between spring 2.5.6 and spring 2.5.6.SEC01,spring
2599,Compiling code on an external drive,visual-studio
2600,AJAX - Do I need to return a full HTML document on the server side?,ajax
2601,Best way to copy of move files with Objective-C?,osx
2602,Troubleusing map in Haskell,haskell
2603,Cocoa 10.5 multithread app runs slowly,osx
2604,Disable/Cancel Sleep Command on MacOSX,osx
2606,When should I use $ (and can it always be replaced with parentheses)?,haskell
2607,How to use hibernate interceptors to populate extra fields in a join table?,hibernate
2608,Version control of MDF files,visual-studio
2610,identity from sql insert via jdbctemplate,spring
2612,SEO for a Magento multilingual store,magento
2613,Make Visual Studio's Find in Files default to the project directory?,visual-studio
2614,Static nested class visibility issue with Scala / Java interop,scala
2615,Visual Studio 2008 SP1 and Visual SourceSafe 2005,visual-studio
2616,Customized Sharepoint List Add/Edit page is slow to load,sharepoint
2617,Is there any advantage to use spring DataAccessExceptions instead of JPA PersistenceExceptions ?,spring
2618,"multiple session factories, one connection?",spring
2619,Hibernate: How to remove an entity to which noone refers to in ManyToOne?,hibernate
2621,Multiple actions upon a case statement in Haskell,haskell
2622,Scala println in a for loop,scala
2623,Hide a bash function internals..,bash
2624,Change background of QTabBar tabs using stylesheets,qt
2625,How to run just one ASP.NET Development Server in Visual Studio 2008?,visual-studio
2630,Haskell -- How to split a number into a list for further processing?,haskell
2631,Add a function to OnLoad in Drupal,drupal
2632,What are your favorite programming-related academic papers?,haskell
2633,Programmatically marking an Oracle BPEL task complete,oracle
2634,pbcopy does not seem to work within a gnu screen window in OSX,osx
2635,Test if a data distribution follows a Gaussian distribution in MATLAB,matlab
2637,How to open a web page from QlikView?,ajax
2639,.net solution subversion best practices?,visual-studio
2640,Matlab: evaluate symbol expression,matlab
2641,How to show inactive task tabs in Drupal,drupal
2642,Haskell: Multiples of Numbers in a List,haskell
2643,Using QFrame to display different panes of information?,qt
2645,Can a SharePoint list item have it's Targeted Audience calculated or otherwise automatically specified?,sharepoint
2646,SPWorkflowTaskProperties.ExtendedProperties aren’t populating the fields in my task,sharepoint
2647,Trouble stopping Tomcat due to apparent threading issue..,spring
2648,"Drupal is unable to create the ""files"" folder (and any upload php script as well)",drupal
2649,MatLab (martix concetenating),matlab
2650,Hibernate-like framework for C++,hibernate
2651,Best Scala imitation of Groovy's safe-dereference operator (?.)?,scala
2652,Fba roles with SharePoint user groups,sharepoint
2653,List all leaf subdirectories in linux,bash
2655,Read/write Excel 2007 password-protected documents,excel
2657,Change the order of the 'Search this site' form in Drupal,drupal
2659,Processing a log to fix a malformed IP address ?.?.?.x,bash
2660,Has anyone here worked on KOFAX-SharePoint 2007 integration?,sharepoint
2661,"Checking if a folder exists (and creating folders) in Qt, C++",qt
2662,replace a particular value in a string of key - values,bash
2663,Matlab GPU acceleration for loading large point cloud dataset,matlab
2665,How to Prevent Visual Studio launch WcfSvcHost.exe in Debuggin?,visual-studio
2669,Oracle Check Constraint,oracle
2670,How do you append to an already existing string?,bash
2671,Appkit examples on OSX 10.6,osx
2672,UserType join in Hibernate,hibernate
2673,"two arrays defining 2d coordinates, as array indices, in matlab/octave",matlab
2674,A Haskell function of type: IO String-> String,haskell
2675,How to clear the console in Matlab,matlab
2677,Which pattern does Hibernate follow?,hibernate
2678,Determine a process's architecture,osx
2680,Drupal field values and longtext,drupal
2681,Is the following utility class thread-safe?,spring
2682,Direct access to keyboard events in OSX,osx
2683,What are the best features of Scala?,scala
2685,Haskell Pattern Matching on the Empty Set,haskell
2687,How to add Windows Mobile 6.1 image to VS 2008 Device Emulator Manager ?,visual-studio
2688,Using PL/SQL how do you I get a file's contents in to a blob?,oracle
2689,Extract from Cache.db files on Mac OS X Leopard,osx
2691,Hibernate3: Self-Referencing Objects,hibernate
2692,How to display a list of nodes and details of a single node in Drupal,drupal
2693,Where is the sample applications in the lastest Spring release(Spring Framework 3.0.2)?,spring
2694,How do I take a screengrab of a single window using Cocoa or Carbon on OS X?,osx
2696,How to compile for Mac OS X 10.5,osx
2698,Optional parameters with named query in Hibernate?,hibernate
2699,How to construct a hibernate query that uses a single element of all elements in a collection?,hibernate
2700,Instance of fractional [Char] required for definition?,haskell
2701,Visual Studio identical token highlighting,visual-studio
2702,Calculating hdiutil's compression ratio,osx
2703,Getting template text from FreeMarker in Spring app,spring
2704,What features in Qt do you like the most?,qt
2705,Spring Hello World setup and code in eclipse,spring
2707,Differentiating Between an AJAX Call / Browser Request,ajax
2708,Mac OS web sharing and Django,osx
2709,Can Ruby on Rails connect to Oracle/RDB on Mac OS X or Windows?,oracle
2710,How to programmatically modify content in a SharePoint Web Part?,sharepoint
2712,Mac OS X / Good terminal template,osx
2713,Forcefully trigger a rule in Drupal?,drupal
2714,Hibernate returns invalida results with composite key.,hibernate
2715,OSX: Environment variables pointing to application bundles?,osx
2717,What are the benefits of using Oracle Designer?,oracle
2718,how to simple add an object to a collection in hibernate from client,hibernate
2719,Scala: can't write setter without getter?,scala
2720,Reading Image from AJAX response,ajax
2721,how to iterate in snap framework without cabal install,haskell
2722,Measuring bluetooth signal strength via AppleScript on Mac OS X,osx
2724,Optimizing extraction of data from a Matlab matrix,matlab
2725,How to pipe a here-document through a command and capture the result into a variable?,bash
2727,Dealing with incremental server response in AJAX (in JavaScript),ajax
2729,My Spring AOP not working,spring
2730,Loading my private key for use in git on Mac,osx
2731,Multi-lingual projects in Visual Studio,visual-studio
2732,"""Magento Tax Zones & Rates"": how to incorporate store location and price dependencies for Tax Rates",magento
2733,"Magento module - overridden a controller, adding templates",magento
2735,"Magento - use an alternate ""price.phtml"" (in addition to the existing one)",magento
2736,Drupal View display - setting a limit for the query results,drupal
2737,Ajax with in Ajax. Is this possible,ajax
2740,How to XML configure Spring bean for constructor injection when bean has varargs constructor,spring
2743,automatically processing contents of <textarea> without user pressing a button,ajax
2744,Qt: Is is possible to get the QScriptEngine from QWebFrame?,qt
2745,Bash script for manual routes and default gateway problem,bash
2746,Mixing Static Strings with Views Arguments,drupal
2749,A Maven2 mojo that uses Hibernate: how to control logging?,hibernate
2750,Niewbie OutOfMemory problem,scala
2751,"Question on Scala Closure (From ""Programming in Scala"")",scala
2752,Is Sharepoin Server mandatory for Excel Services or Excel Web Access,sharepoint
2753,How do you deal with multiple open files of the same name in VisualStudio?,visual-studio
2754,Scala API design; a service which returns a Set<I> where I is some interface (abstract/trait),scala
2755,Good Alternatives to Visual Studio Setup Projects,visual-studio
2758,"Scala errors in Eclipse 3.5 using Scala 2.8.0b, ""Syntax error on token String""",scala
2760,Debugging NSObjectInaccessibleException - The NSManagedObject with ID:0x123456789  has been invalidated,osx
2763,Magento - Changes to Edit Account Information screen do not get reflected,magento
2764,Designing sharepoint pages - what can I use?,sharepoint
2765,Magento design possible in all pages?,magento
2767,awkward monad transformer stack,haskell
2768,Accessing Excel data source running SSIS package on 64 bit server,excel
2770,Chop out parts of a square matrix in Matlab,matlab
2771,adding price rules to magento products,magento
2773,How to create a custom EL expression handling regime for jBPM,spring
2774,"Is there any way to programmatically ""move"" an oracle table definition from one database to another?",oracle
2775,How to convert timestamps to dates in bash?,bash
2776,removing some rows based on criteria - solving this by pivot tables,excel
2777,Problems with Scala Swing library,scala
2780,Matlab deployment: add files to source control?,matlab
2781,Pattern match data types and their nested name in Haskell,haskell
2783,How to know a entity is going to insert or update,hibernate
2784,How can I reset addAttributeToFilter in Magento searches,magento
2785,"AJAX boardgame runs fine in Windows, but not in Linux - PROGRAMMING QUESTION",ajax
2786,"Confusion with ContT, callCC, when ...",haskell
2787,What is the most common feature that demands the use of Visual Studio Professional over Standard?,visual-studio
2788,Magento - Buy 2 items get % discount,magento
2789,QObject::findChild returns wrong address when used with a custom widget plugin,qt
2792,"No error message available, result code: E_FAIL(0x80004005)",excel
2793,Syntax for a single-line BASH infinite while loop,bash
2794,Hidden Features of Visual Studio (2005-2008)?,visual-studio
2795,Why does Visual Studio 2005/2008 keep 'forgetting' to color code and format?,visual-studio
2796,"Using matlab and Time Series object (fints), how can I make an array of them?",matlab
2797,Magento - how to create different prices for different sizes of a products?,magento
2798,Sharepoint as template application,sharepoint
2799,A project with output type of class library cannot be started directly - with a startup exe,visual-studio
2800,Customize accessdenied.aspx in Sharepoint,sharepoint
2801,Moving a directory atomically,bash
2807,MySQL and Matlab,matlab
2808,How to turn off authoring information for a drupal page,drupal
2809,Remove CA from before teh $ in magento,magento
2810,SharePoint Infrastructure Upgrade - whoops,sharepoint
2813,What is a solution folder in visual studio,visual-studio
2814,Is there a way in Matlab using the psuedo number generator to generate numbers within a specific range?,matlab
2815,Optimization settings in VS,visual-studio
2816,displaying a Drupal view without a page template around it,drupal
2817,"Assigning random colors per session, for chat",ajax
2821,How to alter sharepoint workflow task status?,sharepoint
2822,Define Self referencing scala class(recrusive class),scala
2823,reversing rows in excel formulas,excel
2824,determine whether matlab license is server- or user-based,matlab
2825,Magento API Uploaded products not appearing in frontend - Unless they are re-saved in backend.,magento
2827,Can I make an embedded Hibernate entity non-nullable?,hibernate
2828,SharePoint 2007 Publishing site with deep menu structure,sharepoint
2829,Diagnostic output of the Oracle Query Optimizer,oracle
2830,Exporting Excel Data into Oracle Table using VB.NET,oracle
2832,How do I read the windows registry (Default) value using QSettings?,qt
2833,"Ajax request parametors, what am I doign wrong?",ajax
2834,Microsft Enterprise Search - FAST,sharepoint
2835,Newsletter Signup on CMS page in Magento,magento
2836,Plot Overlay Matlab,matlab
2837,VS2008: Launching the executable for a project that isn't the active project in a solution,visual-studio
2839,Haskell type cast problem,haskell
2841,"How do I display breadcrumbs on ""Products tagged with"" pages in Magento?",magento
2842,Hibernate -using Table per subclass - how to link an existing superclass object to a sibclass object,hibernate
2843,drupal redirecting api,drupal
2845,how to secure AJAX interface accepting GET requests.,ajax
2846,"On MAC O.S., how to get the name of files that has been dropped onto apple script to boot JAR with the name of file as a argument to JAR",osx
2847,Checking if a matlab handle is a valid one,matlab
2848,[Drupal] How do i give a specific user editing rights to a specific node?,drupal
2849,Using Haskell's types to replace assert statements or if checks in other languages,haskell
2850,Is there a tool to convert a .vim colour definition file to use in VS.NET 2008,visual-studio
2851,Why is Qt looking for my slot in the base class instead of derived one?,qt
2852,How do I prevent Excel from rendering the spreadsheet as my macro calculates it?,excel
2853,Why should I NOT use the /optimize switch to compile my C# code?,visual-studio
2854,Fatal error: Call to a member function setActive() on a non-object,magento
2855,Excel changes date formats,excel
2856,issue in ajax modal pop up control when  used  witih listbox  control[which is of  a javascript],ajax
2857,Excel: need help with unusual lookup function (sorted column is different from lookup column),excel
2858,QT Repaint/Redraw/Update/Do Something!,qt
2859,Why is it allowed to write to / on MacOSX as normal user?,osx
2860,Draw a textured triangle (patch) in Matlab,matlab
2861,What programming task provided your breakthrough with monads?,haskell
2862,Spring application root variable,spring
2864,Excel Print Worksheets by Name,excel
2865,What's an easy way to access prebuild macros such as $(SolutionDir) and $(DevEnvDir) from code in C#?,visual-studio
2866,adding other files to haskell,haskell
2867,Is there a good reference for how Grails was architected with Spring?,spring
2868,Compiling Matlab to C# Problem: fatal error C1083: Cannot open include file: 'windows.h',matlab
2871,Is there an example on how to use Spring 3.0 content negotiation for RESTful services?,spring
2875,Scala and Swing GUI applications,scala
2876,Drupal Views (Page) Using Human-Friendly Path,drupal
2877,"How to modify ""Summary View"" in SharePoint list web part?",sharepoint
2880,Matlab matrix translation and rotation multiple times,matlab
2881,"Is do-notation specific to ""base:GHC.Base.Monad""?",haskell
2882,What are the exact versions of stuff you have to install in order to be able to step-debug a Scala program?,scala
2884,Pass list of variables to bash script,bash
2885,Drupal path problem - views vs node,drupal
2886,Cannot update document property on ItemAdded event when using Vista,sharepoint
2887,QT 4.5 - how do I perform a queued connection with a template type?,qt
2888,Accessing type members outside the class in Scala,scala
2890,Reflection API for Scala,scala
2893,"Haskell recursive problem, tiny parser. Negation of Expr and let expressions",haskell
2895,Is it possible to integrate ajax toolkit into mvc appliocations?,ajax
2896,Problem executing excel from C# Application,excel
2897,Source Control in Visual Studio Isolated Shell,visual-studio
2898,Service activator method mapping using @Header annotation in Spring Integration,spring
2899,"map (key ,value)",hibernate
2900,Streaming Video In Scala Designer 5,scala
2901,No results from Oracle query in VB ASPX,oracle
2902,Why oracle does not have autoincrement feature for primary keys?,oracle
2903,How to get the first line of a file in a bash script?,bash
2904,Haskell function composition (forward pipe) - why does this work?,haskell
2905,Programmatically extract data from an Excel spreadsheet.,excel
2906,"In bash, how can I print the first n elements of a list?",bash
2908,Get the numerical value of an SPFieldCurrency field,sharepoint
2910,Best way to encapsulate complex Oracle PL/SQL cursor logic as a view?,oracle
2911,Oracle Data Dump and Data Restore,oracle
2912,Get the indices of the n largest elements in a matrix,matlab
2915,I want to create a form in share point that allows the booking of time on a timetable,sharepoint
2918,Mutable list or array structure in Bash? How can I easily append to it?,bash
2920,How to call a long-running external program from Excel / VBA,excel
2921,"Bash Scripting "" [!: not found "" errors, and how to write an or statement",bash
2925,How to detect that an app (such as Quicktime) prevents screensaver to run on Mac,osx
2926,Drupal node form customization,drupal
2927,Excel - bottom border if text is present?,excel
2929,generating nicely formatted excel files in ASP.net without having Excel on server,excel
2931,Visual Haskell 2008/2010,haskell
2932,How to get Enumeration  Value's Enumeration definition?,scala
2934,Notifying subclass of QAbstractItemModel about changes,qt
2935,Spring and JSF and JPA,spring
2936,How to create a preprocessing application for indexing heavyweight formats in Microsoft Search Server 2008?,sharepoint
2937,How would the conversion of a custom CMS using a text-file-based database to Drupal be tackled?,drupal
2938,"In Haskell, what does it mean if a binding ""shadows an existing binding""?",haskell
2941,how to use ajax datepicker in vb.net 2.0,ajax
2944,What does a fullstop (.) mean in Haskell?,haskell
2945,How to remove Excel VBA code modules when spreadsheet opened/closed,excel
2946,MATLAB How to divide a matrix into equals parts?,matlab
2947,Magento category display problem on homepage on the left and right column,magento
2948,How do I configure jEdit for Scala projects?,scala
2950,Any feeback on the lib Ajax-Cross-Domain and the Jquery patch  ?,ajax
2951,Cell Array appending in Matlab.,matlab
2953,Does Scala have a library method to wrap nullable return values in an Option?,scala
2955,How can hibernate access a private field ?,hibernate
2956,how to execute haskell program in cygwin,haskell
2957,Best Spring/Hibernate configuration for never changing tables,spring
2958,"Spring AOP Pointcut syntax for AND, OR and NOT",spring
2959,TransactionTimeout with Oracle 11g,oracle
2960,Synchronizing Sharepoint and Active Directory Groups?,sharepoint
2962,To use or not to use the user module,drupal
2963,Creating multiple forms in one jsp file. ModelAttributes have to always be set?,spring
2964,Vim style folding for CSS/javascript in Visual Studio,visual-studio
2965,Drupal 6 Hide Revision Information,drupal
2966,WCF service with Qt?,qt
2967,Default radio button not triggering an UpdateControl postback,ajax
2969,How to recreate an oracle 9i database from backup files (ora files),oracle
2970,Pattern matching against a tuple in the IO Monad in Haskell,haskell
2971,Credit card processing between Magento & Oracle,magento
2972,Moving sharepoint installation to a different port / URL,sharepoint
2973,How can I edit a specific item on my website's front page on Magento,magento
2974,Signals dont get emitted,qt
2976,Is it possible to call .NET code from Excel 2007?,excel
2978,How do you create a Keynote-like interface in Cocoa and IB?,osx
2980,"Visual Studio Addin Development - How to resolve the ""The process cannot access the file"" problem after exiting visual studio?",visual-studio
2982,"On a Mac, within the shell, how can I tell that I have a GUI?",osx
2983,How do you set a directory to have persistent group permissions?,bash
2985,HQL Order by qurey giving problem,hibernate
2988,Matlab. Heart filter,matlab
2989,Funny plots in MATLAB,matlab
2990,OS X bash: dirname,osx
2993,Unable to debug web service project in Visual Studio 2008,visual-studio
2995,Lift and Eclipse RCP Integration,scala
2996,Library for browser based outliner,ajax
2999,Delete all but the 4 newest directories,bash
3000,Show Category Image with Link in Magento,magento
3001,why is Ajax.Autocompleter setting the style for the div container for the results to display:none ?,ajax
3002,How to run processes piped with bash on multiple cores?,bash
3003,pipelines vs for,bash
3004,Silently modifying nodes,drupal
3005,What good are right-associative methods in Scala?,scala
3006,How long do the magento session files need to be kept?,magento
3007,Custom cases of product in Magento?,magento
3009,How do I write StoredProcedure sub-classes to call Oracle functions?,spring
3011,sitemesh and spring MVC decorator pattern problems,spring
