,text,label
1464,Flowchart app for OSX?,osx
1465,Check permission on item in list,sharepoint
1466,LinqToEntities not retrieving child objects of an entity,linq
1467,settings from qt project file in code,qt
1468,Magento eCommerce Templates,magento
1471,Magento adding new options to a drop down attribute.,magento
1472,JDBC connection to Oracle Clustered,oracle
1473,When is image within the updateprogress control sent to client in asp.net ???,ajax
1474,Magento My Account Layout XML Problem,magento
1475,"Collabnet SVN Log files, are there any?",svn
1477,Querying list items and using SharePoint web services vs the object model,sharepoint
1478,LINQ: Remove items from IQueryable,linq
1479,give perspective to UIImageView,cocoa
1480,SharePoint: Temporary switching PageLayout of PublishingPage in HttpModule fails,sharepoint
1482,Visual Studio opens default browser instead of IE,visual-studio
1483,How to update SharePoint Content Type?,sharepoint
1484,How to handle this exception?,haskell
1485,Can I limit the size of the array in scala?,scala
1486,I can't create New Project on Visual Web Developer 2008 Express,visual-studio
1488,magento show products in left side bar,magento
1489,SharePoint: How can I perform a series of operations within a transaction?,sharepoint
1490,I want to start Qt development - what basic knoledge in C++ and OS I have to own?,qt
1492,"Inserting an array within an object construction, constructed based on a query",oracle
1493,Excel - Best way to graph the change of a cell as a function of the change of another cell,excel
1494,import text file containing line breaks into excel,excel
1495,How do I create a Magento module or widget that will appear on the shopping cart page?,magento
1496,Haskell image processing library?,haskell
1499,Eclipse's Crtl+click in Visual Stdio?,visual-studio
1502,How well does Scala Perform Comapred to Java?,scala
1503,"SVN: Colleague checked in a folder into repository, but I can't Update my version to it",svn
1505,How can I slide a view in and out of a window in a Cocoa program.,cocoa
1506,Subversion merge history visualisation,svn
1507,How do I order subpages within my static ones in Wordpress.org 2.8.4 ?,wordpress
1508,Properties editor design pattern?,qt
1509,What are your most frequently used shortcut keys in visual studio?,visual-studio
1511,Wordpress uses MySQL fulltext search?,wordpress
1513,things to consider for qt application development on winXP on atom processor,qt
1515,SharePoint publishing site email encoding/decoding,sharepoint
1517,Oracle linux front end,oracle
1519,How can I remove jquery from the frontside of my WordPress?,wordpress
1520,How to use Linq to set attributes based on counter,linq
1522,Getting files and their version numbers from sharepoint,sharepoint
1523,Using Magento Methods to write Insert Queries with care for SQL Injection,magento
1524,Is a seperate Visual Studio license required for a build machine?,visual-studio
1525,Flowcharting functional programming languages,haskell
1526,VPN in cocoa app,cocoa
1527,How to deploy web service through oracle enterprise manager [Java],oracle
1530,how group by in Linq with 2 Field ?,linq
1531,How to disable the up/down buttons within the QDoubleSpinBox,qt
1533,Upload File Directly to S3 with Progress Bar,ajax
1535,How to deal with the warnings when importing BNT tools in MATLAB?,matlab
1536,haskell import problem,haskell
1537,How to add url shortener API to wordpress posts links?,wordpress
1539,Use post tags for meta keyword content,wordpress
1541,Problem with caching (maybe) when using AJAX and PHP,ajax
1542,Move focus to newly added record in an NSTableView,cocoa
1543,Customize the Sharepoint add list column page,sharepoint
1544,SVN how to resolve new tree conflicts when file is added on two branches,svn
1545,"Qt, Mouse skipping, not updating every pixel, mouseMoveEvent()",qt
1546,Packages in MatLab for a beginner?,matlab
1548,Why is Haskell throwing a 'cannot construct infinite type' error?,haskell
1550,Generating a list of dependencies in Matlab,matlab
1551,Wordpress SEO Features,wordpress
1552,converting an Excel (xls) file to a comma separated (csv) file without the GUI,excel
1553,How can I divide a bound array in parts that automatically fill the table?,cocoa
1554,Coming from the Windows World..how are applications installed in OSX?,osx
1555,Stacking several 2D images into 3D in Matlab,matlab
1556,Querying Oracle with a pick list,oracle
1557,pboard types will be deprecated,cocoa
1558,Magento: Extending a community module,magento
1559,How would you display the menu of a Sharepoint 2007 website in a .net web application out of the Sharepoint context?,sharepoint
1562,What is the best Mac OS X software for making architectural diagrams?,osx
1563,Possible to include Mono Runtimes in OSX .app bundle?,osx
1564,Deploying New Web Parts,sharepoint
1565,How to mark a point in a MATLAB plot?,matlab
1566,Wrapping text inside a bound field in SPGridView,sharepoint
1567,C compiler selection in cabal package,haskell
1568,Subversion: prevent local modifications to one file from being committed?,svn
1569,How do you get the history of a file/folder property in SVN?,svn
1570,Do self: T => and this: T => have the same meaning when defining a trait?,scala
1571,I have a having a a matrix index bounds in matlab,matlab
1573,Best practices for applying changes to a SharePoint application,sharepoint
1574,"Ajax POST method converts my ""+"" value in a string  to "" "" why?",ajax
1575,Solving a determinant in matlab,matlab
1576,ajax js serialize not reading form elements,ajax
1577,Magento Installation Information,magento
1579,Why magento does not provide Guide or Manual for developers?,magento
1581,What are patches used for in SVN?,svn
1583,Add a file to subversion with special characters like '%' in the filename.,svn
1584,AJAX browser-dependent limit on length of data sent? (SAJAX),ajax
1585,What is the correct directory layout for a web server under Mac OS X?,osx
1586,Splitting data into trainning/testing datasets in MATLAB?,matlab
1587,graph library for scala,scala
1588,Does ODP.net close a ref cursor when the connection closes?,oracle
1591,Using .pri files in Qt,qt
1592,Can First-class functions in Scala be a concern for allocating a large PermGen Space in JVM?,scala
1593,Sharepoint task list doesn't send email on item creation,sharepoint
1594,When is the difference between quotRem and divMod useful?,haskell
1595,Is there any way to make Excel preserve XML attributes in root element?,excel
1596,Top 5 time consuming SQls in Oracle,oracle
1597,LINQ Query skips without exception. Why?,linq
1598,How to obtain the list of Oracle's SIDs,oracle
1599,Generalized Gaussian Noise generator in matlab,matlab
1600,"How can I hide/delete the ""?"" help button on the ""title bar"" of a QT Dialog?",qt
1601,How do I collect key input in a video-game style Cocoa app?,cocoa
1602,Custom email forms in Magento,magento
1604,Wordpress: wp_insert_post fails to add comment_count,wordpress
1605,debug output of game objects in Haskell/Yampa and HOOD,haskell
1607,Magento Store - Extensions Breaking Admin,magento
1608,Referring to a Enumeration Value type in a method signature,scala
1609,Beneficial to limit scope of Qt objects?,qt
1610,"Saving a document to SharePoint brings up ""Web File Properties"" dialog with incorrect metadata",sharepoint
1611,How do I delete a single row in Linq?,linq
1612,Creating a parametric graph type in Scala,scala
1613,Plotting a grouped 2 dimensional vevtor in MATLAB,matlab
1614,"""does not contain"" in CAML ?",sharepoint
1616,"For QDoubleSpinBox, can I give an range 0.0<min<max<1.0. If yes how do I get the step buttons to work with it",qt
1617,Remove gap in wordpress posts in IE,wordpress
1618,Is it possible to register a user and submit a comment with one form with Wordpress?,wordpress
1619,Migrating a SharePoint Designer Workflow into Visual Studio Workflow,sharepoint
1620,Writing a function with a universally-quantified return type,haskell
1621,The logic behind MacOS's Exposé,osx
1623,"How do I reference a ""subset"" or cells in an Excel Named Range?",excel
1625,stringstream manipulators & vstudio 2003,visual-studio
1627,When to use signals and slots and when not to,qt
1628,MS Excel create virtual column to use in formula,excel
1632,How to check whether a particular widget is show or not in the sidebar ?,wordpress
1634,What's the name of Visual Studio Import UI Widget (picture inside),visual-studio
1635,Reading the final name of a file downloaded using QNetworkAccessManager,qt
1636,How can I set the path + filename in Qt Designer's property box?,qt
1637,COM Automation / Running Excel Macros,excel
1638,Scripting the Visual Studio IDE,visual-studio
1639,How to make clipboard ring appear in VS2008 toolbox?,visual-studio
1640,Control statements in Haskell?,haskell
1641,Problems using window.opener,ajax
1643,How to programatically add a tracepoint for Visual Studio?,visual-studio
1644,How to color Text in Popup menu of NSComboBox?,cocoa
1645,Setting the variables of Solve in MATLAB,matlab
1646,"In Haskell, how do I recursively manipulate a tuple and preappend a character to the first element in the tuple?",haskell
1647,What's the best strategy for large amounts of audio files in mobile application?,qt
1648,How to display a raw YUV frame in a Cocoa OpenGL program,cocoa
1649,wordpress get_categories() issue,wordpress
1650,varargs puzzle?,scala
1651,Need opinion regarding design/architecture of a web application,scala
1654,Is there an alternative of ajax that does not require polling without sever side modifications?,ajax
1655,Magento: Show the Review Step in One Page Checkout,magento
1658,How to create a QWidget with a HWND as parent?,qt
1660,Qt: QList of QButtonGroup,qt
1661,How to remove an item from a List in Haskell,haskell
1662,SVN - Delete existing repository,svn
1663,Oracle extractValue failing when query returns many rows,oracle
1664,How do I create custom fields like mobile number  in customer registration form  without modifying  magento core files?,magento
1665,Is there an open source Wordpress plug-in to implement Facebook/Twitter/OpenID/... authentication?,wordpress
1666,How to instal libgluezilla for MAC OS X,osx
1667,Backup and Restore SSP on MOSS 2007 fails due to missing .mdf files,sharepoint
1668,qt add path for 3rd party header and libraries,qt
1669,Magento Add to cart not working,magento
1670,Magento - Display Individual Products,magento
1671,Testing HTTPS files with MAMP,osx
1672,Haskell Input Return Tuple,haskell
1673,Defaulting WebParts on a Users MySite in Sharepoint,sharepoint
1674,Designing Web services for AJAX Consumption,ajax
1677,"""svnlook changed"" encoding",svn
1678,Question on Scala Abstract Type,scala
1679,What do end-of-line commas do in Matlab?,matlab
1680,Oracle materialized view tuning,oracle
1682,WordPress plugin: finding the <!--more--> in the_content,wordpress
1683,LINQ Object Persistance,linq
1686,How do I read or write GTK TreeStores from/to files?,haskell
1687,another excel offset question,excel
1688,Why would an Oracle synonym return a different number of rows to the underlying table?,oracle
1690,Problem in Line Editor in Qt?,qt
1691,Oracle Query Tuning (Duplicate table access),oracle
1692,Ajax onSuccess callback while not having any control over ajax calls,ajax
1693,Create a new Block in Magento,magento
1694,MATLAB pdist function,matlab
1696,How can release excel object with IDisposeable interface,excel
1697,How to get column info from oracle table you don't own (without using describe)?,oracle
1700,How to change a QPushButton icon when it has focus?,qt
1701,Magento Store - Don't Send Newsletter Success Email,magento
1703,Getting MouseMoveEvents in Qt,qt
1704,Create a SharePoint Survey from an Excel spreadsheet,sharepoint
1706,How do you sanitize an input in wordpress,wordpress
1707,How to connect a slot to signal QProcess::started() ? QT,qt
1708,WordPress get count of posts without using get_posts()?,wordpress
1709,XCode crashes on startup,osx
1710,MS MVC form AJAXifying techniques,ajax
1711,Explanations about the mechanics of a simple factorial function,haskell
1713,"Multiplying numbers on horizontal, vertial, and diagonal lines",haskell
1714,scala specs don't exit when testing actors,scala
1715,Firefox : Open XLSX file not saving file butn opening binary.,excel
1716,How to deploy my application using Qt-Creator?,qt
1717,Scala: how to merge a collection of Maps,scala
1719,external library update in a SVN repository,svn
1721,Out-of-memory algorithms for addressing large arrays,matlab
1722,Difference between two queries when selecting a random sample from oracle,oracle
1723,Haskell: any debugShow function?,haskell
1724,Multithreaded Haskell,haskell
1726,Using Cocoa to detect when a running application plays audio,cocoa
1727,Matlab: Adding symbols to figure,matlab
1728,Best practice for creating subversion repositories?,svn
1729,NSTableView Troubles,cocoa
1730,Check for a subversion update,svn
1731,How do I read/write Person metadata from a Word doc stored in SharePoint using VBA or VSTO?,sharepoint
1732,Why does scala immutable HashMap methods return a Map?,scala
1733,Slow deletes from table with CLOB fields in Oracle 10g,oracle
1734,I don't get the concept of Visual Studio Projects and Solutions.,visual-studio
1735,How to make an instance of a generic type in haskell?,haskell
1736,Magento losing cart / add to cart failing,magento
1737,Errors installing some gems on Snow Leopard - libxml2,osx
1738,Extracting unicode text from Excel spreadsheet using VBA,excel
1739,Mouseover in NSTableView,cocoa
1741,One SVN repository or many?,svn
1743,How to configure MSBuild to do some tasks only on release builds?,visual-studio
1744,Efficiency of equality in Haskell,haskell
1745,"How to write a lazy, variable argument version of ""orElse""",scala
1746,UnsatisfiedLinkError When Loading a Library from Java in MATLAB,matlab
1747,Haskell Bad Interface File,haskell
1748,How to get a SharePoint-UserField with JavaScript ?,sharepoint
1750,Branch off a specific directory from one SVN repository into own repo,svn
1751,How in Scala to find unique items in List,scala
1753,Calculating person's time zone (GMT offset) based on phone number?,oracle
1756,Hom to change default nls_date_format for oracle jdbc client,oracle
1758,Core animation code structure/conventions,cocoa
1759,"How to ""watch"" character values of a string on Visual Studio?",visual-studio
1760,How to create a binding for NSApp.dockTile's,cocoa
1761,How can I know if the user is in Exposé mode?,osx
1762,Wordpress Database Fatal error,wordpress
1763,Why does Scala's semicolon inference fail here ?,scala
1764,"Recovering from an unfortunate ""svn copy""",svn
1767,Using NSTask: app freezing after returning output,cocoa
1768,How to insert programmatically a new line in an Excel cell in C#?,excel
1769,Estimate Shipping and Tax problem in magento,magento
1771,"How to apply two functions onto the same string without using "">>""",haskell
1772,Setting both Debug and Release settings in Visual C++ 2008,visual-studio
1773,"Popup blocked, jquery window.open in success: AJAX? outside ok.",ajax
1775,How to add a checkbox in a alert panel?,cocoa
1777,Get product link from Magento API,magento
1778,Code freeze in SVN,svn
1779,osx & windows development -- for newbies,osx
1780,Mac : I want the file open dialog in an app like Xcode to open in the last-visited folder ...,osx
1782,How to hide Wordpress upgare message in Admin Panel ?,wordpress
1783,SharePoint - ASP.Net Controls Integration,sharepoint
1784,LINQ - Update null integer data field,linq
1785,"Do you have to have branch, tag and trunk folders for an SVN repository?",svn
1786,Setting location.hash in frames.,ajax
1788,Retrieving & Displaying data from csv files using AJAX,ajax
1790,Matlab: Find all NaN Elements inside an Array,matlab
1792,AJAX jQuery.load versus jQuery.get,ajax
1793,"""Hiding"" linq classes inside a namespace?",linq
1794,Finding elements in a scala list and also know which predicate has been satisfied,scala
1796,"bring the application from in focus, by clicking the icon of corresponding application",qt
1797,How an AJAX application informs client the events fired in server?,ajax
1799,"Argument type for Qt signal and slot, does const reference qualifiers matters?",qt
1800,Qt: Erase background (Windows Aero Glass),qt
1801,Web SVN for Windows?,svn
1802,CGWindowID from AXUIElement,osx
1803,LINQ External Mapping to Class Library,linq
1804,custom attribute UI in Magento admin,magento
1806,Programmatic mail-merge style data injection into existing Excel spreadsheets?,excel
1807,Excel - IF and SEARCH functions,excel
1808,How do I record timetamps in a MacOSX C++ program?,osx
1809,"Facebook Game Function, Optimizin a Call, and Loading Bar",ajax
1810,Restore app from dock,osx
1811,How to check whether your work on WP or WPMU ?,wordpress
1813,Find QWidget of single instance Qt application,qt
1814,SharePoint - Custom Dataview - Link Rendering Issues,sharepoint
1815,what is the best strategy  to retrieve form data? client ajax / server,ajax
1817,"wordpress user uploads, any solution?",wordpress
1818,??? Error using ==> dlmread at 55 Filename must be a string.,matlab
1819,haskel parsec term seperator question,haskell
1820,Getting Oracle client to work on Windows 7 RC,oracle
1821,renaming current module,haskell
1822,"In the Visual Studio SQL editor, how do I get rid of the boxes?",visual-studio
1823,ajax post special characters,ajax
1824,Catch all exceptions in Scala 2.8 RC1,scala
1825,"""Subclassing"" show in Haskell?",haskell
1827,Cocoa: Laying out dates on a month-view calendar,cocoa
1828,"In Haskell, will calling length on a Lazy ByteString force the entire string into memory?",haskell
1829,Visual Studio MSTest run failing to even start,visual-studio
1830,Wordpress Plugin or quick php function for conditional image size,wordpress
1831,Netbeans scala plugin - no documentation,scala
1832,Is it possible to access the previous/current value of a proxy object using KVO?,cocoa
1833,Mapping collections with LINQ,linq
1834,How to use aryule() in Matlab to extend a number series?,matlab
1835,Download page template for Wordpress,wordpress
1836,Understanding AJAX.,ajax
1837,OWA Web Part Jumps/Shifts when getting focus on My Site,sharepoint
1838,Magento: find products without images (no image),magento
1839,How to get reviews success message in magento?,magento
1840,Update Files in Sharepoint Document Library,sharepoint
1842,magento integration with erp and crm,magento
1843,How to create a executable .exe file from .m file,matlab
1848,SVN: Track merges,svn
1849,Ignore SVN ignore... possible?,svn
1850,SharePoint Development / Production Environments,sharepoint
1851,How should I organize implicits in my Scala application?,scala
1853,wp_list_authors wordpress Author List want to fetch gravatar and bio,wordpress
1854,"""Greedy"" <Delete> and <Backspace> in Visual Studio",visual-studio
1855,Compiling Qt app agains latest VC++ 2008 runtime,qt
1856,How many Scala web-frameworks are there?,scala
1857,make mac package/bundle programmatically.,osx
1859,Does Haskell have Variables,haskell
1860,Ajax File download Issue,ajax
1861,partial commits with subversion,svn
1862,MaskedEditValidator DisplayMoney doesn't show up in Composite Control,ajax
1863,Animating rows in an NSTableView,cocoa
1864,How am I going to reproduce Javascript bugs if I don't have a Mac & Safari?,osx
1866,Changing the font in Aquamacs?,osx
1868,Awaking Mac programatically,osx
1869,VisualStudio immediate window command for Clear All,visual-studio
1870,Visual Studio color settings for better eye,visual-studio
1871,"In Haskell, is there (Num a) => infinity :: a ?",haskell
1872,Oracle APEX access,oracle
1873,Grouping by Time ranges in Linq,linq
1874,how to write string for include for linq query?,linq
1876,What column type in Oracle can take full range of java double values,oracle
1877,Sharepoint Code Generation Tool,sharepoint
1878,Excel - Highlight active row,excel
1879,Using SharpSvn to retrieve log entries within a date range,svn
1881,Cannot Access http://<tfs-server>:8080,visual-studio
1882,Why does running this query with EXECUTE IMMEDIATE cause it to fail?,oracle
1883,Interface Builder UIDatePicker,cocoa
1885,Getting the Wordpress Rss file,wordpress
1887,SharePoint List Pre-Population,sharepoint
1889,How to choose an input using an explorer or GUI in a matlab program,matlab
1890,Bubble sort algorithm implementations (Haskell vs. C),haskell
1891,how to use summation in matlab???,matlab
1892,Developers with VS 2005 and VS 2008 working on the same project(s),visual-studio
1894,"Magento Complex Attribute: Value(s) = (Drop-Down item + Text Field input), and need an ""Add Another"" button.",magento
1896,Excel find and replace a character to create a new cell,excel
1900,How to install system packages into oracle?,oracle
1901,Range checking in Haskell's case?,haskell
1903,UNIX/OSX version of semtimedop,osx
1904,How to call(execute) a function in a for loops in MATLAb,matlab
1905,Trying to understand Haskell's => vs defining the types,haskell
1909,What's event that Visual Studio 2008 do after post build event?,visual-studio
1910,Keep a stream from fstream open through member functions,qt
1911,"Can I write programs in Qt and sell them as ""closed sourced""?",qt
1912,Blinking background cell in a model,qt
1913,PCSC-Lite Codes on Windows,qt
1914,Querying a timestamp column from LINQ to SQL,linq
1916,SPList.GetItems(view) returns an exception when attempting to get item title,sharepoint
1917,Why isn't my IO executed in order?,haskell
1919,"Difference between these? Linq to Sql, Linq, Typed Datasets, Ado.net",linq
1922,Extracting nodes only when they have specific attributes with specific values,scala
1923,How can I look for the duplicate values in a certain field in a spreadsheet ?,excel
1924,What's the best way to iterate through elements of a matrix in Matlab?,matlab
1926,Concrete classes with abstract type members,scala
1929,Excel and IE7 - Prevent IE from opening Excel files,excel
1931,Scala case classes in collections,scala
1934,Oracle - Best SELECT statement for getting the difference in minutes between two DateTime columns?,oracle
1935,How can I construct and parse a JSON string in Scala / Lift,scala
1936,Sharing memory between processes [matlab],matlab
1937,filter that uses elements from two arrays at the same time,matlab
1938,"Operating on a return from a Maybe that contains ""Just""",haskell
1939,SVN 1.3 VS 1.5 (latest),svn
1940,SOAP web service running on SharePoint,sharepoint
1942,Qt Widget Overlays,qt
1943,Ajax Cross Domain Calls,ajax
1944,LINQ: Distinct values,linq
1947,Upload and download data from server with cocoa?,cocoa
1948,What is the syntax for creating a timestamp(6) type field in Oracle,oracle
1949,"cvs2svn fails with ""xxx is not a valid ,v file""",svn
1950,Cancel External Query in Excel VBA,excel
1951,How can I use jQuery AJAX to update my Gridview?,ajax
1952,Wordpress show preview of Article/Site,wordpress
1953,Help need Pls.... excel macro: compare and copy between worksheets,excel
1954,Cocoa Won't Capture Shift Modifier?,osx
1955,How to create a custom document library in SharePoint?,sharepoint
1957,find natural block size of the media being used by file handle,cocoa
1958,What are the (gotchas and) limitations when using POI to create Excel workbooks?,excel
1959,How do I use Data.Concurrent.mergeio?,haskell
1960,"Magento createBlock method not working, displaying static block data",magento
1962,Zip Code distance in excel,excel
1963,is it possible to use QtConcurrent::run() with a function member of a class,qt
1964,Is there any good replacement for SharePoint Designer?,sharepoint
1965,Catching a drag exit in Qt?,qt
1966,iTunes Plugin Programming: Intercept Events,osx
1967,Is the syntax for the Wordpress style.css template element available anywhere?,wordpress
1970,WordPress: Image In Every Post,wordpress
1973,How to get a list of product categories and their ID's from Magento?,magento
1974,svn switch --relocate not persisting,svn
1976,"wordpress  plug-ins, themes and widgets  tips and tricks",wordpress
1980,How to text proximity to QGraphicsPathItem?,qt
1981,2 Oracle Question,oracle
1982,Which is more efficient in Haskell; pattern matching or nest if/switch statements?,haskell
1984,Delete a file after user download prompt,excel
1985,How to make SO tags autocomplete with Ajax,ajax
1986,"Is there an open-source SQL database that has the concept of Oracle's ""rowid"" pseudo-column?",oracle
1987,How to create a  dataview In Sharepoint with data from a join query?,sharepoint
1988,Why library name gets an additional 0 is its name?,qt
1989,"Filter Magento collection but not products, using distinct",magento
1990,Threadsafe UITableView,cocoa
1991,How to extend Java interface containing generic methods in Scala,scala
1992,Oracle: how to use updateXML to update multiple nodes in a document?,oracle
1993,Single user mode in mac,osx
1994,Programming visual studio macros,visual-studio
1995,Copy always to output directory does not work,visual-studio
1997,"How to remove ""VsDebuggerCausalityData"" data from SOAP message?",visual-studio
1999,"Oracle, calling PL/SQL issues from within SQL-Plus file x.sql says my_function ""may not be a function""",oracle
2000,What happens when I call QWidget->close(),qt
2001,joining dots of scatter plot and create line,matlab
2002,Scala TreeMap strangeness; implementing a reverse-order iterator,scala
2003,"Why does LINQ treat two methods that do the ""same"" thing differently?",linq
2004,How to use Server Side Includes in Magento Description?,magento
2005,Code Promotion: Build or Binary?,svn
2006,How to get Oracle create table statement in SQL*Plus,oracle
2007,LinqPad Feature - Does VS do this?,visual-studio
2008,Best way in Oracle to go from this data to this result,oracle
2009,scala anonymous function syntax,scala
2010,Why does Oracle think I'm missing a right parenthesis?,oracle
2011,NSNumberFormatter: plusSign vs. positivePrefix,cocoa
2012,how do I integrate a branch into a trunk if the folder structure has changed?,svn
2013,How can I get the WordPress language_attributes function to return valid XHTML 1.1?,wordpress
2014,Graphing special functions in Matlab (2D Bessel),matlab
2015,How to keep Visual Studio debugger visualizers from timing out?,visual-studio
2016,Easy way to create a form to email in SharePoint without using infopath.,sharepoint
2017,What does `~` means on Haskell Code,haskell
2018,AJAX and NS_ERROR_DOM_BAD_URI error,ajax
2019,Auto number column in SharePoint list,sharepoint
2021,Import Sharepoint XML based requirements to HP Quality Center,sharepoint
2022,How to select which Matlab version to start from shell or Matlab startup?,matlab
2024,"Does ""Select New"" in linq trigger an evaluation / load?",linq
2026,What is the best practice for allowing users to upload excel document?,excel
2027,Graphic effects library for Core Graphics?,cocoa
2028,How do you do generic programming in Haskell?,haskell
2029,Find distance between two cities in Excel using Google Maps API,excel
2030,Forbidding SVN commit lacking description,svn
2031,deleting named ranges in VSTO,excel
2032,Magento Rule Model override,magento
2033,Pass Pointer to an Array in Haskell to a C Function,haskell
2034,display fieldname and value of sharepoint list,sharepoint
2035,Post pages in Wordpress 2.9,wordpress
2036,How do I draw a badge on my Dock icon using Cocoa?,cocoa
2037,How to create a GUI inside a function in Matlab?,matlab
2038,QT Model/View programming with complicated data structures,qt
2040,Sharepoint Search Property Weighting,sharepoint
2041,What's the correct syntax for applying a function to sub elements of a matrix without using a loop?,matlab
2042,How can I test for an expected exception with a specific exception message in Visual Studio Test?,visual-studio
2044,How to plot an Excel chart in a Matlab's figure,matlab
2045,LinqToSql - Multiple subqueries creates many roundtrips,linq
2046,Default value for generic data structure,scala
2048,Wordpress dynamic reply to comment not working,wordpress
2050,How can I send an array to php through ajax?,ajax
2051,hyperlink to a sheet in excel,excel
2053,Magento Community: Product / Category Images do not upload,magento
2054,c++ for loop vs foreach,qt
2057,Return a value from a insert statement.,oracle
2058,MATLAB date selection popup calendar for gui,matlab
2063,Why scala's TreeSet returns SortedSet,scala
2064,System.Data.OracleClient: How can I mock/fake/stub OracleException?,oracle
2066,Where can I find documentation for Excel's Pictures collection?,excel
2067,"Is there a way to do ""intraWord"" text navigation in VS?",visual-studio
2068,"Excel Range describes a group of adjacent cells.  When several groups of non-contiguous cells are selected, how do you get them all from Worksheet.Selected (range)?",excel
2070,How do I specify types for Haskell's set builder notation ?,haskell
2071,Convert Excel 95 to Excel97+ without automation?,excel
2072,How can I interrupt Matlab when it gets really really busy?,matlab
2073,Unable to diff dot-files in Mac's FileMerge,osx
2074,What is the optimum number of projects in a Visual Studio 2008 solution?,visual-studio
2076,magento database structure ????,magento
2077,Monitor filesystem activity of a child process on OS X with normal user privileges,osx
2078,Matlab - add a plot to a hist,matlab
2079,Hiding a QWidget on a QToolbar?,qt
2080,"Oracle XE or MySQL , which one I should choice?",oracle
2081,alternatives for loading into oracle,oracle
2082,VSeWSS Administrator Privileges and <SafeControl> entry,sharepoint
2085,Connection to Oracle without a username or password,oracle
2086,Are subversion externals an antipattern?,svn
2087,why doesn't scalac optimize tail recursion?,scala
2088,How do I tell Qt to always show an editor in a QTableView?,qt
2089,"Creating ""holey"" median filter in Matlab",matlab
2090,Conditionally linking cells in Excel 2007,excel
2091,How to change the default browser to debug with in VS2008?,visual-studio
2092,excel macro that checks every row has unique or blank number,excel
2095,Viewing the Visual SourceSafe log inside Visual Studio,visual-studio
2096,Schedule an appointent from a SharePoint workflow,sharepoint
2098,SVN admin management GUI tool,svn
2099,Capturing from java Iterators and Enumerators,scala
2100,Wordpress Hooks,wordpress
2101,Is there a way to write a group by query in LinqToSql grouping not on a scalar value?,linq
2102,Scala vs. Groovy vs. Clojure,scala
2104,Presenting code on my personal website,svn
2108,NSButton default button with blueish look,cocoa
2109,Parent category as a mainmenu and sub category as a submenu in wordpress,wordpress
2111,Finding a certain value below the maxima in Matlab,matlab
2115,How to tranform an Oracle SQL into a Stored Procedure that should iterate through some tables fetching a certain data field?,oracle
2117,What is the syntax for custom stacks for the OSX Leopard dock?,osx
2120,Matlab - applying low-pass filter to a vector?,matlab
2121,What's the closest thing to #define in Matlab?,matlab
2124,Test deployment for Sharepoint by multiple developers on a single server,sharepoint
2125,Using wp_query to pull content from a specific post using either title or id,wordpress
2126,recursive function's summation in MATLAB,matlab
2128,NSPredicateEditor and relationships,cocoa
2129,Magento 'loses' categories when entering a subcategory.,magento
2130,getting new file added to subversion with updating whole folder,svn
2131,Minimal Qt executable-size,qt
2132,BusinessDataList Web Part Edit view using code.,sharepoint
2134,What is the best column for storing XML in an Oracle database?,oracle
2135,How do I use AJAX to update a simple user control?,ajax
2136,EBNF to fluent interface,linq
2139,Writing a string to NSPasteBoard,cocoa
2140,How to stop Excel to prompt to reopen a workbook.,excel
2141,Should I upgrade to Intellij Ultimate Edition?,scala
2144,DataContext Refresh doesn't invoke PropertyChanging & PropertyChanged Events,linq
2145,"Should ""to-many"" relationships be modelled as properties?",cocoa
2146,Mac dev - Help getting started with 2d games,osx
2147,How can I match a function signature without getting type erasure compiler warnings in Scala.,scala
2148,Ordinal Weekday Suffix Option for NSDateFormatter setDateFormat,cocoa
2149,Does NSString stringWithCString: length: retain the byte array I pass in?,cocoa
2151,Qt::What needs to be included in the configuration to use dbus?,qt
2152,Opensourcing a starter web application,svn
2153,Is there an easy way to customize a QProgressBar?,qt
2154,Haskell: monadic takeWhile?,haskell
2156,Rendering HTML Content from AJAX result,ajax
2157,Best way to get post info into variables without displaying them in Wordpress,wordpress
2158,Need some help with Scala's instance variables,scala
2160,What is the difference between Explicit and inplicit cursors in Oracle?,oracle
2161,$item->getProduct()->getQty not working in magento,magento
2163,"mod_rewrite, put wordpress in sub-dir on server seamlessly?",wordpress
2164,How mainstream is LINQ?,linq
2165,How to heighlight occurences of a search term in text in Visual Studio?,visual-studio
2169,wordpress shortcode for wp_list_categories(),wordpress
2173,Get Directory Structure using Linq?,linq
2174,Delegate methods of NSTextField using NSNotification,cocoa
2176,Enabling Save for an NSDocument,cocoa
2178,Ambiguous type variable,haskell
2179,How should SharePoint developers work with the graphics designer on their projects?,sharepoint
2180,Excel Comments - Max Length in 2003,excel
2181,Linq + NHibernate: is it production ready?,linq
2182,Using comparision operators in Scalas pattern matching system.,scala
2184,"Framework goto definition shows comments, are these generated from xml comments?",visual-studio
2185,How to count rows in Lift (Scala's web framework),scala
2187,How do I upload a document to SharePoint with Java?,sharepoint
2190,Learning how to use Subversion,svn
2191,Losing decimals when using Oracle SDO_POINT in a view,oracle
2192,Embedding search results (or tagged products) in a Magento CMS page,magento
2193,Excel VBA merge multiple columns into one on separate rows,excel
2194,How do I embed a binary executable (to be executed at runtime) in a QT program?,qt
2195,Subversion: Retract Accidental Checkin,svn
2196,What is the best way to format a string in Scala?,scala
